row ID,row m/z,row retention time,Dta-ap Peak area,Dbh-w Peak area,Dax-tl Peak area,Dgr-ap Peak area,Dfe-w Peak area,Dgem-w Peak area,Dgi-w Peak area,Dac-tl Peak area,Dyu-w Peak area,Dau-tl Peak area,Dre-tl Peak area,Dpa-tl Peak area,Dpe-w Peak area,Dat-ls Peak area,Dki-w Peak area,Dho-w Peak area,Dde-w Peak area,Dod-fr Peak area,Dod-b Peak area,Dod-l Peak area,Dod-r Peak area,Dod-s Peak area,Dje-fr Peak area,Dje-ft Peak area,Dge-fr Peak area,Dps-fr Peak area,Dps-ft Peak area,Dpo-fr Peak area,Dpo-l Peak area,Dpo-s Peak area,Wdo-w Peak area,Wla-w Peak area,Wsc-w Peak area,Wpi-w Peak area,Wli-w Peak area,Wpa-w Peak area,Win-l Peak area,Win-s Peak area,Wca-w Peak area,Wal-w Peak area,Wli-ap Peak area,Wli-r Peak area,Wst-w Peak area,Wnu-w Peak area,Wlu-w Peak area,Wmi-tl Peak area,Wde-w Peak area,Wtr Peak area,Ega-w Peak area,Eal-w Peak area,Ech-ft Peak area,Ech-b Peak area,Ech-l Peak area,Ech-s Peak area,Ech-fr Peak area,Sch-r Peak area,D Score,MD Score,type,elemental composition,identification,same composition,adduct ion,same peak,C10 loss,C10 loss_ion_pair,C10 loss_intensity_pair,C10 loss_score,C11 loss,C11 loss_ion_pair,C11 loss_intensity_pair,C11 loss_score,C9 loss,C9 loss_ion_pair,C9 loss_intensity_pair,C9 loss_score,C3 loss,C3 loss_ion_pair,C3 loss_intensity_pair,C3 loss_score,C2 loss,C2 loss_ion_pair,C2 loss_intensity_pair,C2 loss_score,C7 loss,C7 loss_ion_pair,C7 loss_intensity_pair,C7 loss_score,C15 ion,C15 ion_intensity,C15 ion_score,C17 ion,C17 ion_intensity,C17 ion_score,C18 ion,C18 ion_intensity,C18 ion_score,C19 ion,C19 ion_intensity,C19 ion_score,C20 ion,C20 ion_intensity,C20 ion_score,Acyl A ion,Acyl A ion_intensity,Acyl A ion_score,Acyl B ion,Acyl B ion_intensity,Acyl B ion_score,C5 ion,C5 ion_intensity,C5 ion_score,C6 ion,C6 ion_intensity,C6 ion_score,IHD,A part,B part,C part,C-12,C-18,olefinic position,M part,Sub No.,Sub Carbon,Sub_An,Acyl part,Correct Acyl part,A_id,B_id,C_id,M_id,R1_id,R2_id,R3_id,Total Score,Aglycone Type,Annotation SMILES,Annotation ID,Annotation Formula,Annotation MW,Top K,confidence score
1541,619.2753,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1113582.789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1682163.184,2583255.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,D,C32H42O12,possibly undescribed,none,[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,4500.0 / 6200.0,0.0406,C2H4O2,C22H20O5 / C20H16O3,2400.0 / 1800.0,0.0163,none,none,none,none,none,none,none,C17H14O2,2100.00,0.0210,C18H18O2,2800.00,0.0280,C19H18O3,5600.0,0.056,C20H20O5,4500.00,0.0450,C5H6O,15000.00,0.1500,none,none,none,none,none,none,C6H6O,3500.00,0.0350,12.0,others,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,"2,4-olefinic",others,1,C12,C12*1,"acyl(0.02),pentenoyl(0.15)",none,none,B1,C1,none,none,none,none,0.2223,none,,,,0.0,Top2,0.683
1555,665.2955,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1580970.27,971612.6134,0.0,0.0,2226792.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1510718.797,657221.2692,0.0,0.0,1294771.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,D,C37H44O11,possibly known,tanguticanine B,[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H22O5 / C17H18O3,3100.0 / 2600.0,0.0242,none,none,none,none,none,none,none,none,none,none,none,C17H16O2,2600.00,0.0260,none,none,none,C19H20O3,7000.0,0.07,none,none,none,C7H4O,16000.00,0.1600,none,none,none,none,none,none,none,none,none,16.0,"1,2-en-3-one","5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,others,others,2,"C7,C10",C10*1+C7*1,benzoyl(0.16),"benzoyl,benzoyl",A1,B1,C1,none,R92,R92,none,0.212,A1B1C1,c7ccccc7C(=O)OCC12OC1C1C3OC4(c6ccccc6)OC3(C(=C)C)CC(C)C1(O4)C1C=C(C)C(=O)C1(O)C2O,PD00269390,C34H34O9,586.637,Top1,1.0
1555,665.2955,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1580970.27,971612.6134,0.0,0.0,2226792.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1510718.797,657221.2692,0.0,0.0,1294771.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,D,C37H44O11,possibly known,tanguticanine B,[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H22O5 / C17H18O3,3100.0 / 2600.0,0.0242,none,none,none,none,none,none,none,none,none,none,none,C17H18O3,2600.00,0.0260,none,none,none,C19H18O2,2800.0,0.028,none,none,none,C7H4O,16000.00,0.1600,none,none,none,none,none,none,none,none,none,16.0,others,"5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,no C-18,others,others,2,"C7,C10",C10*1+C7*1,benzoyl(0.16),"benzoyl,benzoyl",none,B1,C2,none,R92,R92,none,0.186,none,,,,0.0,Top2,0.877
1555,665.2955,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1580970.27,971612.6134,0.0,0.0,2226792.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1510718.797,657221.2692,0.0,0.0,1294771.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,D,C37H44O11,possibly known,tanguticanine B,[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H22O5 / C17H18O3,3100.0 / 2600.0,0.0242,none,none,none,none,none,none,none,none,none,none,none,C17H18O2,2200.00,0.0220,none,none,none,C19H18O2,2800.0,0.028,none,none,none,C7H4O,16000.00,0.1600,none,none,none,none,none,none,none,none,none,16.0,others,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,others,others,2,"C7,C10",C10*1+C7*1,benzoyl(0.16),"benzoyl,benzoyl",none,B1,C1,none,R92,R92,none,0.182,none,,,,0.0,Top3,0.858
1556,663.2803,6.3,12800000.0,18600000.0,3617498.432,10100000.0,1754742.488,0.0,26900000.0,7031112.848,0.0,0.0,28100000.0,25000000.0,0.0,982827.4556,0.0,0.0,10700000.0,0.0,1422944.564,0.0,0.0,721911.8001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,D,C37H42O11,possibly known,"acutilobin B, acutilobin A, daphnexyane A",[M+H]+,"1556, 2139",C10H10O4,C27H26O7 / C17H16O3,4800.0 / 100000.0,0.186,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,42000.0 / 100000.0,0.3908,none,none,none,none,C7H6O2,C27H24O6 / C20H18O4,4500.0 / 64000.0,0.1251,none,none,none,C17H16O3,100000.00,1.0000,C18H16O2,20000.00,0.2000,C19H18O3,64000.0,0.64,C20H20O5,42000.00,0.4200,C7H8O,130000.00,1.3000,none,none,none,none,none,none,C6H6O,2900.00,0.0290,17.0,"1,2-en-3-one","5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,no C-18,"2,4-olefinic",others,2,"C7,C10",C10*1+C7*1,"benzoyl(0.13),feruloyl(0.19),heptadienoyl(1.30)","feruloyl,heptadienoyl",A1,B1,C2,none,R95,R34,none,3.6401,A1B1C2,OCC12OC1C1C3OC4(C=CC=CCC)OC3(C(=C)C)C(OC(=O)C=Cc7c(OC)c(O)ccc7)C(C)C1(O4)C1C=C(C)C(=O)C1(O)C2O,PD00127770,C37H42O12,678.731,Top1,1.0
1556,663.2803,6.3,12800000.0,18600000.0,3617498.432,10100000.0,1754742.488,0.0,26900000.0,7031112.848,0.0,0.0,28100000.0,25000000.0,0.0,982827.4556,0.0,0.0,10700000.0,0.0,1422944.564,0.0,0.0,721911.8001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,D,C37H42O11,possibly known,"acutilobin B, acutilobin A, daphnexyane A",[M+H]+,"1556, 2139",C10H10O4,C27H26O7 / C17H16O3,4800.0 / 100000.0,0.186,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,42000.0 / 100000.0,0.3908,none,none,none,none,C7H6O2,C27H24O6 / C20H18O4,4500.0 / 64000.0,0.1251,none,none,none,C17H16O3,100000.00,1.0000,C18H16O2,20000.00,0.2000,C19H18O3,64000.0,0.64,C20H20O5,42000.00,0.4200,C7H8O,130000.00,1.3000,none,none,none,none,none,none,C6H6O,2900.00,0.0290,17.0,"1,2-en-3-one","5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,no C-18,"2,4-olefinic",others,2,"C7,C10",C10*1+C7*1,"benzoyl(0.13),feruloyl(0.19),heptadienoyl(1.30)","feruloyl,heptadienoyl",A1,B1,C2,none,R95,R34,none,3.6401,A1B1C2,c7cc(O)c(OC)cc7C=CC(=O)OCC12OC1C1C3OC4(C=CC=CCC)OC3(C(=C)C)C(O)C(C)C1(O4)C1C=C(C)C(=O)C1(O)C2O,PD00290730,C37H42O12,678.731,Top1,1.0
1556,663.2803,6.3,12800000.0,18600000.0,3617498.432,10100000.0,1754742.488,0.0,26900000.0,7031112.848,0.0,0.0,28100000.0,25000000.0,0.0,982827.4556,0.0,0.0,10700000.0,0.0,1422944.564,0.0,0.0,721911.8001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,D,C37H42O11,possibly known,"acutilobin B, acutilobin A, daphnexyane A",[M+H]+,"1556, 2139",C10H10O4,C27H26O7 / C17H16O3,4800.0 / 100000.0,0.186,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,42000.0 / 100000.0,0.3908,none,none,none,none,C7H6O2,C27H24O6 / C20H18O4,4500.0 / 64000.0,0.1251,none,none,none,C17H16O2,7400.00,0.0740,C18H18O2,26000.00,0.2600,C19H20O4,14000.0,0.14,C20H20O6,1900.00,0.0190,C7H8O,130000.00,1.3000,none,none,none,none,none,none,C6H6O,2900.00,0.0290,17.0,"1,2-en-3-one","5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,"2,4-olefinic",others,2,"C7,C10",C10*1+C7*1,"benzoyl(0.13),feruloyl(0.19),heptadienoyl(1.30)","feruloyl,heptadienoyl",A1,B1,C1,none,R95,R34,none,1.7881,A1B1C1,c7cc(O)c(OC)cc7C=CC(=O)OCC12OC1C1C3OC4(C=CC=CCC)OC3(C(=C)C)CC(C)C1(O4)C1C=C(C)C(=O)C1(O)C2O,PD00267450,C37H42O11,662.732,Top2,0.491
1556,663.2803,6.3,12800000.0,18600000.0,3617498.432,10100000.0,1754742.488,0.0,26900000.0,7031112.848,0.0,0.0,28100000.0,25000000.0,0.0,982827.4556,0.0,0.0,10700000.0,0.0,1422944.564,0.0,0.0,721911.8001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,D,C37H42O11,possibly known,"acutilobin B, acutilobin A, daphnexyane A",[M+H]+,"1556, 2139",C10H10O4,C27H26O7 / C17H16O3,4800.0 / 100000.0,0.186,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,42000.0 / 100000.0,0.3908,none,none,none,none,C7H6O2,C27H24O6 / C20H18O4,4500.0 / 64000.0,0.1251,none,none,none,C17H14O2,11000.00,0.1100,C18H18O2,26000.00,0.2600,C19H16O2,34000.0,0.34,C20H20O5,42000.00,0.4200,C7H8O,130000.00,1.3000,none,none,none,none,none,none,C6H6O,2900.00,0.0290,17.0,others,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,"2,4-olefinic",others,2,"C7,C10",C10*1+C7*1,"benzoyl(0.13),feruloyl(0.19),heptadienoyl(1.30)","feruloyl,heptadienoyl",none,B1,C1,none,R95,R34,none,1.7501,none,,,,0.0,Top3,0.481
1580,617.3103,7.5,479760.0691,0.0,0.0,0.0,0.0,0.0,0.0,303585.8515,0.0,0.0,412181.6774,943322.9969,0.0,0.0,0.0,0.0,2122593.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189420.3389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,D,C37H44O8,possibly undescribed,none,[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,C7H6O2,C27H30O6 / C20H24O4,2700.0 / 22000.0,0.0482,C15H18O2,1700.00,0.0170,none,none,none,C18H20O1,2900.00,0.0290,C19H20O1,7200.0,0.072,C20H22O3,9900.00,0.0990,C10H12O,30000.00,0.3000,none,none,none,none,none,none,C6H6O,1800.00,0.0180,16.0,others,"5-ol-4,7-epoxy","9,13,14-orthoester",no C-12,no C-18,"2,4-olefinic",others,2,"C7,C10",C10*1+C7*1,"benzoyl(0.05),decatrienoyl(0.30)","benzoyl,decatrienoyl",none,B7,C1,none,R92,R48,none,0.3832,none,,,,0.0,Top1,1.0
1614,665.2953,8.7,2350386.579,0.0,0.0,0.0,0.0,0.0,2044415.848,913877.7842,0.0,0.0,16100000.0,767979.4867,495249.2273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551273.5708,521815.2718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,D,C37H44O11,possibly known,tanguticanine B,[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,23000.0 / 2300.0,0.048,none,none,none,none,none,none,none,none,none,none,none,C17H18O2,4300.00,0.0430,C18H18O2,13000.00,0.1300,C19H18O3,23000.0,0.23,C20H20O5,23000.00,0.2300,C7H4O,55000.00,0.5500,none,none,none,none,none,none,C6H6O,3700.00,0.0370,16.0,"1,2-dihydro-3-one","5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,"2,4-olefinic",others,2,"C7,C10",C10*1+C7*1,benzoyl(0.55),"benzoyl,benzoyl",A2,B1,C1,none,R92,R92,none,0.8029999999999999,A2B1C1,c7ccccc7C(=O)OCC12OC1C1C3OC4(c6ccccc6)OC3(C(=C)C)CC(C)C1(O4)C1CC(C)C(=O)C1(O)C2O,PD00274046,C34H36O9,588.653,Top1,1.0
1614,665.2953,8.7,2350386.579,0.0,0.0,0.0,0.0,0.0,2044415.848,913877.7842,0.0,0.0,16100000.0,767979.4867,495249.2273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551273.5708,521815.2718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,D,C37H44O11,possibly known,tanguticanine B,[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,23000.0 / 2300.0,0.048,none,none,none,none,none,none,none,none,none,none,none,C17H16O3,2300.00,0.0230,C18H18O3,12000.00,0.1200,C19H18O3,23000.0,0.23,C20H20O5,23000.00,0.2300,C7H4O,55000.00,0.5500,none,none,none,none,none,none,C6H6O,3700.00,0.0370,16.0,"1,2-en-3-one","5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,no C-18,"2,4-olefinic",others,2,"C7,C10",C10*1+C7*1,benzoyl(0.55),"benzoyl,benzoyl",A1,B1,C2,none,R92,R92,none,0.633,A1B1C2,OCC12OC1C1C3OC4(c6ccccc6)OC3(C(=C)C)C(OC(=O)c7ccccc7)C(C)C1(O4)C1C=C(C)C(=O)C1(O)C2O,PD00129710,C34H34O10,602.636,Top2,0.788
1614,665.2953,8.7,2350386.579,0.0,0.0,0.0,0.0,0.0,2044415.848,913877.7842,0.0,0.0,16100000.0,767979.4867,495249.2273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551273.5708,521815.2718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,D,C37H44O11,possibly known,tanguticanine B,[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,23000.0 / 2300.0,0.048,none,none,none,none,none,none,none,none,none,none,none,C17H16O3,2300.00,0.0230,C18H18O3,12000.00,0.1200,C19H18O3,23000.0,0.23,C20H20O5,23000.00,0.2300,C7H4O,55000.00,0.5500,none,none,none,none,none,none,C6H6O,3700.00,0.0370,16.0,"1,2-en-3-one","5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,no C-18,"2,4-olefinic",others,2,"C7,C10",C10*1+C7*1,benzoyl(0.55),"benzoyl,benzoyl",A1,B1,C2,none,R92,R92,none,0.633,A1B1C2,c7ccccc7C(=O)OCC12OC1C1C3OC4(c6ccccc6)OC3(C(=C)C)C(O)C(C)C1(O4)C1C=C(C)C(=O)C1(O)C2O,PD00292670,C34H34O10,602.636,Top2,0.788
1614,665.2953,8.7,2350386.579,0.0,0.0,0.0,0.0,0.0,2044415.848,913877.7842,0.0,0.0,16100000.0,767979.4867,495249.2273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551273.5708,521815.2718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,D,C37H44O11,possibly known,tanguticanine B,[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,23000.0 / 2300.0,0.048,none,none,none,none,none,none,none,none,none,none,none,C17H18O2,4300.00,0.0430,C18H20O3,3500.00,0.0350,C19H18O4,18000.0,0.18,C20H20O5,23000.00,0.2300,C7H4O,55000.00,0.5500,none,none,none,none,none,none,C6H6O,3700.00,0.0370,16.0,others,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,"2,4-olefinic",others,2,"C7,C10",C10*1+C7*1,benzoyl(0.55),"benzoyl,benzoyl",none,B1,C1,none,R92,R92,none,0.63,none,,,,0.0,Top3,0.785
1614,665.2953,8.7,2350386.579,0.0,0.0,0.0,0.0,0.0,2044415.848,913877.7842,0.0,0.0,16100000.0,767979.4867,495249.2273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551273.5708,521815.2718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,D,C37H44O11,possibly known,tanguticanine B,[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,23000.0 / 2300.0,0.048,none,none,none,none,none,none,none,none,none,none,none,C17H18O1,2900.00,0.0290,C18H20O3,3500.00,0.0350,C19H18O4,18000.0,0.18,C20H20O5,23000.00,0.2300,C7H4O,55000.00,0.5500,none,none,none,none,none,none,C6H6O,3700.00,0.0370,16.0,others,"5-ol-6,7-ene","9,13,14-orthoester",no C-12,no C-18,"2,4-olefinic",others,2,"C7,C10",C10*1+C7*1,benzoyl(0.55),"benzoyl,benzoyl",none,B3,C1,none,R92,R92,none,0.5870000000000001,none,,,,0.0,Top4,0.731
1618,633.3059,11.7,10100000.0,0.0,0.0,15000000.0,0.0,0.0,0.0,517600.4955,2743246.021,0.0,0.0,36100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521266.1522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,D,C37H44O9,possibly undescribed,none,[M+H]+,none,C10H10O4,C27H28O6 / C17H18O2,7900.0 / 99000.0,0.1976,none,none,none,none,none,none,none,none,C3H4O2,C20H22O4 / C17H18O2,120000.0 / 99000.0,0.9188,none,none,none,none,C7H6O2,C27H26O5 / C20H20O3,7400.0 / 210000.0,0.3796,none,none,none,C17H18O2,99000.00,0.9900,C18H18O1,500000.00,5.0000,C19H20O2,170000.0,1.7,C20H22O4,120000.00,1.2000,C7H4O,170000.00,1.7000,none,none,none,none,none,none,none,none,none,16.0,"1,2-en-3-ol","5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,others,others,2,"C7,C10",C10*1+C7*1,"benzoyl(0.38),feruloyl(0.20),benzoyl(1.70)","feruloyl,benzoyl",A3,B1,C1,none,R95,R92,none,9.2572,A3B1C1,OCC12OC1C1C3OC4(c6ccccc6)OC3(C(=C)C)CC(C)C1(O4)C1C=C(C)C(OC(=O)C=Cc7c(OC)c(O)ccc7)C1(O)C2O,PD00017969,C37H40O11,660.716,Top1,1.0
1618,633.3059,11.7,10100000.0,0.0,0.0,15000000.0,0.0,0.0,0.0,517600.4955,2743246.021,0.0,0.0,36100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521266.1522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,D,C37H44O9,possibly undescribed,none,[M+H]+,none,C10H10O4,C27H28O6 / C17H18O2,7900.0 / 99000.0,0.1976,none,none,none,none,none,none,none,none,C3H4O2,C20H22O4 / C17H18O2,120000.0 / 99000.0,0.9188,none,none,none,none,C7H6O2,C27H26O5 / C20H20O3,7400.0 / 210000.0,0.3796,none,none,none,C17H18O2,99000.00,0.9900,C18H18O1,500000.00,5.0000,C19H20O2,170000.0,1.7,C20H22O4,120000.00,1.2000,C7H4O,170000.00,1.7000,none,none,none,none,none,none,none,none,none,16.0,"1,2-en-3-ol","5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,others,others,2,"C7,C10",C10*1+C7*1,"benzoyl(0.38),feruloyl(0.20),benzoyl(1.70)","feruloyl,benzoyl",A3,B1,C1,none,R95,R92,none,9.2572,A3B1C1,c7cc(O)c(OC)cc7C=CC(=O)OCC12OC1C1C3OC4(c6ccccc6)OC3(C(=C)C)CC(C)C1(O4)C1C=C(C)C(O)C1(O)C2O,PD00278705,C37H40O11,660.716,Top1,1.0
1618,633.3059,11.7,10100000.0,0.0,0.0,15000000.0,0.0,0.0,0.0,517600.4955,2743246.021,0.0,0.0,36100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521266.1522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,D,C37H44O9,possibly undescribed,none,[M+H]+,none,C10H10O4,C27H28O6 / C17H18O2,7900.0 / 99000.0,0.1976,none,none,none,none,none,none,none,none,C3H4O2,C20H22O4 / C17H18O2,120000.0 / 99000.0,0.9188,none,none,none,none,C7H6O2,C27H26O5 / C20H20O3,7400.0 / 210000.0,0.3796,none,none,none,C17H18O2,99000.00,0.9900,C18H18,89000.00,0.8900,C19H18O1,150000.0,1.5,C20H22O4,120000.00,1.2000,C7H4O,170000.00,1.7000,none,none,none,none,none,none,none,none,none,16.0,others,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,others,others,2,"C7,C10",C10*1+C7*1,"benzoyl(0.38),feruloyl(0.20),benzoyl(1.70)","feruloyl,benzoyl",none,B1,C1,none,R95,R92,none,3.2672,none,,,,0.0,Top2,0.353
1618,633.3059,11.7,10100000.0,0.0,0.0,15000000.0,0.0,0.0,0.0,517600.4955,2743246.021,0.0,0.0,36100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521266.1522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,D,C37H44O9,possibly undescribed,none,[M+H]+,none,C10H10O4,C27H28O6 / C17H18O2,7900.0 / 99000.0,0.1976,none,none,none,none,none,none,none,none,C3H4O2,C20H22O4 / C17H18O2,120000.0 / 99000.0,0.9188,none,none,none,none,C7H6O2,C27H26O5 / C20H20O3,7400.0 / 210000.0,0.3796,none,none,none,C17H16O1,43000.00,0.4300,C18H18,89000.00,0.8900,C19H20O2,170000.0,1.7,C20H18O2,100000.00,1.0000,C7H4O,170000.00,1.7000,none,none,none,none,none,none,none,none,none,16.0,others,"5-ol-6,7-ene","9,13,14-orthoester",no C-12,no C-18,others,others,2,"C7,C10",C10*1+C7*1,"benzoyl(0.38),feruloyl(0.20),benzoyl(1.70)","feruloyl,benzoyl",none,B3,C1,none,R95,R92,none,2.2772,none,,,,0.0,Top3,0.246
