row ID,row m/z,row retention time,Dta-ap Peak area,Dbh-w Peak area,Dax-tl Peak area,Dgr-ap Peak area,Dfe-w Peak area,Dgem-w Peak area,Dgi-w Peak area,Dac-tl Peak area,Dyu-w Peak area,Dau-tl Peak area,Dre-tl Peak area,Dpa-tl Peak area,Dpe-w Peak area,Dat-ls Peak area,Dki-w Peak area,Dho-w Peak area,Dde-w Peak area,Dod-fr Peak area,Dod-b Peak area,Dod-l Peak area,Dod-r Peak area,Dod-s Peak area,Dje-fr Peak area,Dje-ft Peak area,Dge-fr Peak area,Dps-fr Peak area,Dps-ft Peak area,Dpo-fr Peak area,Dpo-l Peak area,Dpo-s Peak area,Wdo-w Peak area,Wla-w Peak area,Wsc-w Peak area,Wpi-w Peak area,Wli-w Peak area,Wpa-w Peak area,Win-l Peak area,Win-s Peak area,Wca-w Peak area,Wal-w Peak area,Wli-ap Peak area,Wli-r Peak area,Wst-w Peak area,Wnu-w Peak area,Wlu-w Peak area,Wmi-tl Peak area,Wde-w Peak area,Wtr Peak area,Ega-w Peak area,Eal-w Peak area,Ech-ft Peak area,Ech-b Peak area,Ech-l Peak area,Ech-s Peak area,Ech-fr Peak area,Sch-r Peak area,D Score,MD Score,type,elemental composition,identification,same composition,adduct ion,same peak
1556,663.2802993,6.3,12800000.0,18600000.0,3617498.432,10100000.0,1754742.488,0.0,26900000.0,7031112.848,0.0,0.0,28100000.0,25000000.0,0.0,982827.4556,0.0,0.0,10700000.0,0.0,1422944.564,0.0,0.0,721911.8001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,D,C37H42O11,possibly known,"acutilobin B, acutilobin A, daphnexyane A",[M+H]+,"1556, 2139"
1580,617.3102635,7.5,479760.0691,0.0,0.0,0.0,0.0,0.0,0.0,303585.8515,0.0,0.0,412181.6774,943322.9969,0.0,0.0,0.0,0.0,2122593.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189420.3389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,D,C37H44O8,possibly undescribed,none,[M+H]+,none
1614,665.2952538,8.7,2350386.579,0.0,0.0,0.0,0.0,0.0,2044415.848,913877.7842,0.0,0.0,16100000.0,767979.4867,495249.2273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551273.5708,521815.2718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,D,C37H44O11,possibly known,tanguticanine B,[M+H]+,none
1618,633.3059133,11.7,10100000.0,0.0,0.0,15000000.0,0.0,0.0,0.0,517600.4955,2743246.021,0.0,0.0,36100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521266.1522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,D,C37H44O9,possibly undescribed,none,[M+H]+,none
1637,325.1429884,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277018.3861,2498647.188,0.0,3047146.785,0.0,0.0,0.0,396608.2839,0.0,0.0,0.0,0.0,0.0,0.0,2706535.809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572338.5343,0.0,0.0,0.0,2533769.506,186494.1904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1597092.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,D,C20H20O4,possibly undescribed,none,[M+H]+,none
1647,655.3476868,7.8,440821.6323,0.0,0.0,0.0,0.0,0.0,281900.8463,270841.4548,0.0,0.0,267742.6307,981761.2447,2302491.111,0.0,0.0,337327.0868,11700000.0,0.0,0.0,0.0,311634.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588793.4141,0.0,0.0,0.0,0.0,201976.2658,0.0,0.0,16800000.0,0.0,0.0,3297876.817,1783167.252,0.0,0.0,610351.6039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,D,C37H50O10,possibly known,"genkwanine F, yuanhuakine B, neogenkwanine C, neogenkwanine D, neogenkwanine E, neogenkwanine F, genkwanine B, kraussianin, linimacrin c, wikstroelide X",[M+H]+,none
1680,663.2802673,7.2,0.0,0.0,0.0,0.0,0.0,0.0,586607.2481,520463.2868,0.0,0.0,724723.6761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632891.8233,0.0,348633.5478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,D,C37H42O11,possibly known,"acutilobin B, acutilobin A, daphnexyane A",[M+H]+,none
1698,767.5090976,14.0,0.0,0.0,0.0,0.0,0.0,2099647.132,0.0,804431.2659,0.0,0.0,150000000.0,6831951.941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13100000.0,229451.5793,0.0,41000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235392.8722,0.0,0.0,0.0,0.0,0.0,4542832.39,0.0,0.0,0.0,0.0,0.0,10,0,D,C46H70O9,possibly undescribed,none,[M+H]+,none
1701,501.2123667,3.2,3128672.343,0.0,0.0,0.0,0.0,0.0,0.0,191456.6151,0.0,0.0,38200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165131.7868,0.0,0.0,0.0,0.0,0.0,264274.4061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271130.1089,0.0,12,0,D,C27H32O9,possibly known,daphnegiraldigin,[M+H]+,none
1711,681.2912038,4.9,2381237.638,1177675.962,1204876.676,17700000.0,0.0,0.0,1128369.177,202270.6132,3069791.988,0.0,4130386.642,2027253.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655418.696,1622138.175,0.0,0.0,408312.8831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,D,C37H44O12,possibly known,tanguticanine D,[M+H]+,"1711, 2417"
1719,617.3683908,9.9,0.0,0.0,367821.5755,0.0,0.0,0.0,0.0,410266.8552,0.0,0.0,0.0,0.0,3907056.309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5598460.066,0.0,0.0,0.0,0.0,0.0,0.0,648020.9141,2235901.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10400000.0,18,0,D,C35H52O9,possibly known,wikstroelide N,[M+H]+,"1433, 1719"
1750,501.2125397,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234240.4622,0.0,0.0,2393119.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,D,C27H32O9,possibly known,daphnegiraldigin,[M+H]+,none
1763,621.2692998,8.8,11000000.0,12700000.0,2131197.439,775337.1536,1756929.014,469120.7966,0.0,244177.5389,10400000.0,0.0,5533649.342,24200000.0,0.0,0.0,0.0,0.0,6954018.707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2099108.439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,D,C35H40O10,possibly known,tanguticanine A,[M+H]+,none
1795,681.2907166,4.1,0.0,225373.4941,0.0,0.0,0.0,0.0,1572623.877,182810.5661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1609847.036,0.0,11400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,D,C37H44O12,possibly known,tanguticanine D,[M+H]+,none
1810,655.3462009,7.5,1211137.308,0.0,1692273.141,2960703.078,567802.1788,0.0,0.0,193203.9466,248607.9993,0.0,0.0,1471841.272,0.0,0.0,0.0,835891.8283,5894917.707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247983.6595,0.0,0.0,979727.5861,0.0,286875.4299,0.0,0.0,0.0,0.0,0.0,1807448.427,1084897.728,0.0,0.0,699619.8035,0.0,121000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,D,C37H50O10,possibly known,"genkwanine F, yuanhuakine B, neogenkwanine C, neogenkwanine D, neogenkwanine E, neogenkwanine F, genkwanine B, kraussianin, linimacrin c, wikstroelide X",[M+H]+,none
1823,675.3161774,11.9,84600000.0,6597012.128,0.0,14700000.0,464871.5237,1965301.45,12200000.0,185066.5273,0.0,0.0,66700000.0,0.0,0.0,6915169.941,2673033.126,0.0,0.0,24800000.0,190000000.0,0.0,24700000.0,9936938.919,0.0,0.0,1079434.921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4639293.426,0.0,0.0,0.0,0.0,0.0,15,0,D,C39H46O10,possibly undescribed,"(DA22)std_12-O-(E)-cinnamoyl-9,13,14-ortho-(2E,4E,6E)-decatrienylidyne-5β,12β-dihydroxyresiniferonol-6α,7α-oxide isomer",[M+H-H2O]+,"10324, 1823"
1853,527.2642568,8.1,0.0,0.0,0.0,0.0,0.0,0.0,460043.4925,289323.7892,0.0,150382.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1599443.747,0.0,0.0,0.0,4380050.502,19800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,D,C30H38O8,possibly known,"yuahuagine (yuanhuagin), excoecaria factor O1",[M+H]+,none
1861,561.2697983,2.3,0.0,1635860.707,0.0,0.0,0.0,0.0,0.0,770385.5914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2837041.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624491.5779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,D,C30H40O10,possibly undescribed,none,[M+H]+,none
1876,487.2325211,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201805.7428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557942.5699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,D,C27H34O8,possibly known,orthobenzoate 2,[M+H]+,none
1923,585.2698975,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248463.8624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9821303.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,D,C32H40O10,possibly known,kirkinine D,[M+H]+,none
1944,721.3214501,10.3,111000000.0,35700000.0,0.0,918667.6514,25900000.0,4142314.762,28300000.0,0.0,1195521.763,0.0,78200000.0,267000000.0,0.0,27000000.0,13800000.0,0.0,54200000.0,27700000.0,150000000.0,5853388.402,60700000.0,21100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860768.455,0.0,16,0,D,C40H48O12,possibly undescribed,(DA27)std_acutilobin D isomer,[M+H]+,none
1946,693.3632304,13.5,81100000.0,36000000.0,0.0,0.0,10900000.0,0.0,10700000.0,0.0,0.0,0.0,8899053.516,53600000.0,0.0,4484016.405,347387.3333,0.0,5453353.65,2425817.372,0.0,0.0,20400000.0,2825925.643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,7,D,C40H52O10,possibly undescribed,none,[M+H]+,none
1947,545.2749023,7.0,57700000.0,928113.0625,0.0,0.0,6772471.254,0.0,5887437.075,0.0,449592.8116,0.0,7708441.186,2514446.094,0.0,1739196.52,627601.2894,0.0,0.0,0.0,0.0,0.0,3639556.391,0.0,0.0,0.0,1814546.032,0.0,0.0,0.0,0.0,2010375.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1733457.536,1122600.21,0.0,0.0,0.0,0.0,0.0,15,0,D,C30H40O9,possibly known,tianchaterpene E,[M+H]+,none
1949,673.3004761,11.2,20100000.0,72100000.0,0.0,5619528.608,0.0,0.0,10800000.0,0.0,0.0,0.0,26900000.0,0.0,0.0,8192782.709,1750084.807,0.0,0.0,2153639.027,77500000.0,0.0,6289033.854,2554203.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,D,C39H44O10,possibly undescribed,"(DA21)std_12-O-(E)-cinnamoyl-9,13,14-ortho-(2E,4E)-decadienylidyne-5β,12β-dihydroxyresiniferonol-6α,7α-oxide isomer",[M+H]+,none
1950,547.2894073,4.5,19200000.0,0.0,0.0,0.0,0.0,0.0,2629409.923,0.0,0.0,0.0,27400000.0,0.0,330741.4533,0.0,654762.8583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923212.201,0.0,0.0,679485.2504,0.0,0.0,0.0,0.0,0.0,1894089.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8142256.014,0.0,0.0,0.0,0.0,1772745.692,0.0,0.0,0.0,0.0,0.0,0.0,15,0,D,C30H42O9,possibly known,"vesiculosin, isovesiculosin",[M+H]+,none
1954,675.2437256,5.8,9854586.472,0.0,0.0,0.0,0.0,0.0,4564334.301,0.0,0.0,0.0,40800000.0,58300000.0,0.0,0.0,0.0,0.0,18500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,D,C37H38O12,possibly known,acutilobin E,[M+H]+,none
1956,525.2470771,10.0,10900000.0,4408251.949,980063.7037,692580.154,0.0,0.0,4202218.764,0.0,3246620.278,0.0,14300000.0,14200000.0,0.0,0.0,0.0,0.0,815762.4803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,D,C30H36O8,possibly undescribed,none,[M+H]+,none
1960,691.3096161,10.0,8687989.08,0.0,0.0,0.0,0.0,0.0,1756908.506,0.0,0.0,0.0,12000000.0,20900000.0,0.0,0.0,0.0,0.0,4570939.648,22000000.0,136000000.0,5366019.2,15500000.0,6359519.557,0.0,0.0,296112.558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5544135.427,0.0,0.0,0.0,0.0,0.0,13,0,D,C39H46O11,possibly known,(DA24)std_daphneodorin D,[M+H]+,none
1961,691.3471741,12.9,9611270.006,131000000.0,0.0,0.0,14400000.0,0.0,5642409.573,0.0,290736.4601,0.0,2317105.093,10000000.0,0.0,9192250.971,946888.1253,0.0,0.0,0.0,0.0,0.0,5501202.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,D,C40H50O10,possibly undescribed,none,[M+H]+,none
1967,499.1964874,2.7,2102382.475,0.0,0.0,23500000.0,0.0,0.0,13800000.0,0.0,7836797.827,0.0,15700000.0,0.0,0.0,0.0,0.0,0.0,9147366.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3829195.841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,D,C27H30O9,possibly known,12-OH-daphnetoxin,[M+H]+,none
1970,623.2124547,4.3,4640179.88,0.0,0.0,7253406.846,0.0,0.0,13600000.0,0.0,4203780.048,0.0,0.0,2773325.953,0.0,0.0,0.0,0.0,4036628.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1488767.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,D,C33H34O12,possibly undescribed,none,[M+H]+,none
1972,939.4902598,14.7,10000000.0,6413624.327,1188214.753,0.0,0.0,0.0,568027.401,0.0,0.0,0.0,17600000.0,5061484.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,D,C55H70O13,possibly undescribed,none,[M+H]+,"1972, 2049"
1975,611.2263387,7.7,3916210.384,0.0,0.0,19700000.0,0.0,0.0,0.0,0.0,0.0,0.0,18600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,D,C36H34O9,possibly undescribed,none,[M+H-H2O]+,"1975, 5038, 6"
1996,633.2694659,9.1,2704227.433,1364131.547,0.0,0.0,0.0,0.0,1617010.454,0.0,972322.4088,0.0,5249566.833,5185944.067,0.0,0.0,0.0,0.0,249675.1789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,D,C36H40O10,possibly undescribed,none,[M+H]+,none
2002,511.2688789,4.4,2404351.662,985703.6866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3957984.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514641.81,0.0,0.0,0.0,0.0,3289232.225,0.0,270635.5055,796906.6967,0.0,5131918.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,D,C30H38O7,possibly undescribed,none,[M+H-H2O]+,"1183, 2002, 2178"
2005,578.3320872,4.3,2381327.459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7714910.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1558633.716,0.0,0.0,0.0,0.0,4046192.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3994217.434,0.0,0.0,0.0,0.0,2373304.792,0.0,0.0,0.0,0.0,0.0,0.0,10,0,D,C31H47O9N1,possibly known,"vesiculosin, isovesiculosin",[M+CH3NH2+H]+,"2005, 2032"
2007,739.4414063,14.5,2325400.669,0.0,1602243.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,D,C43H62O10,possibly undescribed,none,[M+H]+,none
2019,905.4854492,14.9,4179163.644,5105469.756,0.0,0.0,0.0,0.0,2761325.194,0.0,0.0,0.0,5844797.268,4671732.914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,D,C30H80O29,possibly undescribed,none,[M+H]+,none
2020,543.2954508,10.6,2058351.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4958555.645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1885096.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,D,C31H42O8,possibly undescribed,none,[M+H]+,none
2023,721.3213473,9.8,2534406.866,862512.2866,0.0,0.0,0.0,0.0,439492.5813,0.0,0.0,0.0,2292061.677,6712290.978,0.0,0.0,561435.1757,0.0,3162885.787,5824107.518,11500000.0,396146.3925,383270.9469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,D,C40H48O12,possibly known,(DA27)std_acutilobin D,[M+H]+,none
2026,661.2641576,7.0,2523942.079,4898806.324,0.0,1793589.461,0.0,0.0,8353465.526,0.0,4016166.799,0.0,4626373.206,6045982.513,0.0,209360.3547,0.0,0.0,3108446.38,0.0,138654.8355,0.0,555600.512,1122735.403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,D,C37H40O11,possibly undescribed,none,[M+H]+,none
2032,547.2903839,4.3,2137645.689,0.0,0.0,0.0,0.0,0.0,3226900.404,0.0,0.0,0.0,853930.9121,0.0,183125.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27200000.0,0.0,0.0,0.0,242533.8939,28100000.0,0.0,0.0,0.0,0.0,36200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2364754.781,0.0,0.0,0.0,0.0,4610866.292,0.0,0.0,0.0,0.0,0.0,0.0,18,0,D,C30H42O9,possibly known,"vesiculosin, isovesiculosin",[M+H]+,"2005, 2032, 4559"
2039,693.3628802,10.5,1358275.038,0.0,0.0,0.0,0.0,0.0,151600.8425,0.0,0.0,0.0,0.0,438502.3099,0.0,0.0,0.0,0.0,943351.9713,0.0,0.0,0.0,675688.2163,217244.4291,0.0,0.0,215699.6653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,D,C40H52O10,possibly undescribed,none,[M+H]+,none
2045,485.2168121,4.0,1310513.064,0.0,0.0,3037038.362,0.0,0.0,0.0,0.0,217962.441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1529691.533,0.0,0.0,1371628.108,0.0,0.0,0.0,0.0,913969.0681,0.0,0.0,0.0,0.0,0.0,0.0,885480.8301,1039062.277,0.0,422459.1684,0.0,0.0,0.0,0.0,0.0,0.0,179132.4599,0.0,0.0,0.0,0.0,6044838.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,D,C27H32O8,possibly known,daphne factor F4,[M+H]+,none
