row ID,row m/z,row retention time,20220601_100AGC_pluskal_mce_1D1_A1_id.mzML Peak area,VGF141_H06_pos.mzML Peak area,VGF141_A07_pos.mzML Peak area,VGF141_G06_pos.mzML Peak area,VGF142_A05_pos.mzML Peak area,VGF142_B03_pos.mzML Peak area,ThyW01_500ppm_cent_pos.mzML Peak area,Thy50_01_500ppm_cent_pos.mzML Peak area,ThyE01_500ppm_cent_pos.mzML Peak area,ThyW02_500ppm_cent_pos.mzML Peak area,ThyE02_500ppm_cent_pos.mzML Peak area,Thy50_02_500ppm_cent_pos.mzML Peak area,D Score,MD Score,type,elemental composition,identification,same composition,adduct ion,same peak,C10 loss,C10 loss_ion_pair,C10 loss_intensity_pair,C10 loss_score,C11 loss,C11 loss_ion_pair,C11 loss_intensity_pair,C11 loss_score,C9 loss,C9 loss_ion_pair,C9 loss_intensity_pair,C9 loss_score,C3 loss,C3 loss_ion_pair,C3 loss_intensity_pair,C3 loss_score,C2 loss,C2 loss_ion_pair,C2 loss_intensity_pair,C2 loss_score,C7 loss,C7 loss_ion_pair,C7 loss_intensity_pair,C7 loss_score,C15 ion,C15 ion_intensity,C15 ion_score,C17 ion,C17 ion_intensity,C17 ion_score,C18 ion,C18 ion_intensity,C18 ion_score,C19 ion,C19 ion_intensity,C19 ion_score,C20 ion,C20 ion_intensity,C20 ion_score,Acyl A ion,Acyl A ion_intensity,Acyl A ion_score,Acyl B ion,Acyl B ion_intensity,Acyl B ion_score,C5 ion,C5 ion_intensity,C5 ion_score,C6 ion,C6 ion_intensity,C6 ion_score
38643,503.2277,7.9,0,0,0,0,0,0,74712.05,113241.61,0,0,0,0,24,0,D,C27H34O9,possibly known,"1,2α-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate, 1,2β-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H22O4 / C17H18O2,8300.0 / 4600.0,0.041,none,none,none,none,none,none,none,none,none,none,none,C17H18O2,4600,0.046,C18H20O1,12000,0.12,C19H22O3,18000,0.18,C20H18O2,3500,0.035,C7H4O,82000,0.82,none,none,none,C5H4O,2900,0.029,C6H6O,11000,0.11
38643,503.2277,7.9,0,0,0,0,0,0,74712.05,113241.61,0,0,0,0,24,0,D,C27H34O9,possibly known,"1,2α-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate, 1,2β-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H22O4 / C17H18O2,8300.0 / 4600.0,0.041,none,none,none,none,none,none,none,none,none,none,none,C17H18O2,4600,0.046,C18H20O1,12000,0.12,C19H22O3,18000,0.18,C20H18O2,3500,0.035,C6H6O,11000,0.11,none,none,none,C5H4O,2900,0.029,C6H6O,11000,0.11
38643,503.2277,7.9,0,0,0,0,0,0,74712.05,113241.61,0,0,0,0,24,0,D,C27H34O9,possibly known,"1,2α-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate, 1,2β-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H22O4 / C17H18O2,8300.0 / 4600.0,0.041,none,none,none,none,none,none,none,none,none,none,none,C17H18O2,4600,0.046,C18H20O1,12000,0.12,C19H22O4,6000,0.06,C20H22O4,8300,0.083,C7H4O,82000,0.82,none,none,none,C5H4O,2900,0.029,C6H6O,11000,0.11
38643,503.2277,7.9,0,0,0,0,0,0,74712.05,113241.61,0,0,0,0,24,0,D,C27H34O9,possibly known,"1,2α-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate, 1,2β-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H22O4 / C17H18O2,8300.0 / 4600.0,0.041,none,none,none,none,none,none,none,none,none,none,none,C17H18O2,4600,0.046,C18H20O1,12000,0.12,C19H22O4,6000,0.06,C20H22O4,8300,0.083,C6H6O,11000,0.11,none,none,none,C5H4O,2900,0.029,C6H6O,11000,0.11
38643,503.2277,7.9,0,0,0,0,0,0,74712.05,113241.61,0,0,0,0,24,0,D,C27H34O9,possibly known,"1,2α-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate, 1,2β-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H22O4 / C17H18O2,8300.0 / 4600.0,0.041,none,none,none,none,none,none,none,none,none,none,none,C17H18O2,4600,0.046,C18H20O1,12000,0.12,C19H22O4,6000,0.06,C20H20O3,7400,0.074,C7H4O,82000,0.82,none,none,none,C5H4O,2900,0.029,C6H6O,11000,0.11
38643,503.2277,7.9,0,0,0,0,0,0,74712.05,113241.61,0,0,0,0,24,0,D,C27H34O9,possibly known,"1,2α-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate, 1,2β-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H22O4 / C17H18O2,8300.0 / 4600.0,0.041,none,none,none,none,none,none,none,none,none,none,none,C17H18O2,4600,0.046,C18H20O1,12000,0.12,C19H22O4,6000,0.06,C20H20O3,7400,0.074,C6H6O,11000,0.11,none,none,none,C5H4O,2900,0.029,C6H6O,11000,0.11
38643,503.2277,7.9,0,0,0,0,0,0,74712.05,113241.61,0,0,0,0,24,0,D,C27H34O9,possibly known,"1,2α-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate, 1,2β-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H22O4 / C17H18O2,8300.0 / 4600.0,0.041,none,none,none,none,none,none,none,none,none,none,none,C17H18O2,4600,0.046,C18H20O1,12000,0.12,C19H22O4,6000,0.06,C20H18O2,3500,0.035,C7H4O,82000,0.82,none,none,none,C5H4O,2900,0.029,C6H6O,11000,0.11
38643,503.2277,7.9,0,0,0,0,0,0,74712.05,113241.61,0,0,0,0,24,0,D,C27H34O9,possibly known,"1,2α-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate, 1,2β-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H22O4 / C17H18O2,8300.0 / 4600.0,0.041,none,none,none,none,none,none,none,none,none,none,none,C17H18O2,4600,0.046,C18H20O1,12000,0.12,C19H22O4,6000,0.06,C20H18O2,3500,0.035,C6H6O,11000,0.11,none,none,none,C5H4O,2900,0.029,C6H6O,11000,0.11
38643,503.2277,7.9,0,0,0,0,0,0,74712.05,113241.61,0,0,0,0,24,0,D,C27H34O9,possibly known,"1,2α-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate, 1,2β-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H22O4 / C17H18O2,8300.0 / 4600.0,0.041,none,none,none,none,none,none,none,none,none,none,none,C17H18O2,4600,0.046,C18H20O2,9600,0.096,C19H20O2,26000,0.26,C20H22O4,8300,0.083,C7H4O,82000,0.82,none,none,none,C5H4O,2900,0.029,C6H6O,11000,0.11
38643,503.2277,7.9,0,0,0,0,0,0,74712.05,113241.61,0,0,0,0,24,0,D,C27H34O9,possibly known,"1,2α-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate, 1,2β-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H22O4 / C17H18O2,8300.0 / 4600.0,0.041,none,none,none,none,none,none,none,none,none,none,none,C17H18O2,4600,0.046,C18H20O2,9600,0.096,C19H20O2,26000,0.26,C20H22O4,8300,0.083,C6H6O,11000,0.11,none,none,none,C5H4O,2900,0.029,C6H6O,11000,0.11
38643,503.2277,7.9,0,0,0,0,0,0,74712.05,113241.61,0,0,0,0,24,0,D,C27H34O9,possibly known,"1,2α-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate, 1,2β-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H22O4 / C17H18O2,8300.0 / 4600.0,0.041,none,none,none,none,none,none,none,none,none,none,none,C17H18O2,4600,0.046,C18H20O2,9600,0.096,C19H20O2,26000,0.26,C20H20O3,7400,0.074,C7H4O,82000,0.82,none,none,none,C5H4O,2900,0.029,C6H6O,11000,0.11
38643,503.2277,7.9,0,0,0,0,0,0,74712.05,113241.61,0,0,0,0,24,0,D,C27H34O9,possibly known,"1,2α-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate, 1,2β-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H22O4 / C17H18O2,8300.0 / 4600.0,0.041,none,none,none,none,none,none,none,none,none,none,none,C17H18O2,4600,0.046,C18H20O2,9600,0.096,C19H20O2,26000,0.26,C20H20O3,7400,0.074,C6H6O,11000,0.11,none,none,none,C5H4O,2900,0.029,C6H6O,11000,0.11
38643,503.2277,7.9,0,0,0,0,0,0,74712.05,113241.61,0,0,0,0,24,0,D,C27H34O9,possibly known,"1,2α-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate, 1,2β-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H22O4 / C17H18O2,8300.0 / 4600.0,0.041,none,none,none,none,none,none,none,none,none,none,none,C17H18O2,4600,0.046,C18H20O2,9600,0.096,C19H20O2,26000,0.26,C20H18O2,3500,0.035,C7H4O,82000,0.82,none,none,none,C5H4O,2900,0.029,C6H6O,11000,0.11
38643,503.2277,7.9,0,0,0,0,0,0,74712.05,113241.61,0,0,0,0,24,0,D,C27H34O9,possibly known,"1,2α-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate, 1,2β-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H22O4 / C17H18O2,8300.0 / 4600.0,0.041,none,none,none,none,none,none,none,none,none,none,none,C17H18O2,4600,0.046,C18H20O2,9600,0.096,C19H20O2,26000,0.26,C20H18O2,3500,0.035,C6H6O,11000,0.11,none,none,none,C5H4O,2900,0.029,C6H6O,11000,0.11
38643,503.2277,7.9,0,0,0,0,0,0,74712.05,113241.61,0,0,0,0,24,0,D,C27H34O9,possibly known,"1,2α-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate, 1,2β-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H22O4 / C17H18O2,8300.0 / 4600.0,0.041,none,none,none,none,none,none,none,none,none,none,none,C17H18O2,4600,0.046,C18H20O2,9600,0.096,C19H22O3,18000,0.18,C20H22O4,8300,0.083,C7H4O,82000,0.82,none,none,none,C5H4O,2900,0.029,C6H6O,11000,0.11
38643,503.2277,7.9,0,0,0,0,0,0,74712.05,113241.61,0,0,0,0,24,0,D,C27H34O9,possibly known,"1,2α-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate, 1,2β-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H22O4 / C17H18O2,8300.0 / 4600.0,0.041,none,none,none,none,none,none,none,none,none,none,none,C17H18O2,4600,0.046,C18H20O2,9600,0.096,C19H22O3,18000,0.18,C20H22O4,8300,0.083,C6H6O,11000,0.11,none,none,none,C5H4O,2900,0.029,C6H6O,11000,0.11
38643,503.2277,7.9,0,0,0,0,0,0,74712.05,113241.61,0,0,0,0,24,0,D,C27H34O9,possibly known,"1,2α-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate, 1,2β-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H22O4 / C17H18O2,8300.0 / 4600.0,0.041,none,none,none,none,none,none,none,none,none,none,none,C17H18O2,4600,0.046,C18H20O2,9600,0.096,C19H22O3,18000,0.18,C20H20O3,7400,0.074,C7H4O,82000,0.82,none,none,none,C5H4O,2900,0.029,C6H6O,11000,0.11
38643,503.2277,7.9,0,0,0,0,0,0,74712.05,113241.61,0,0,0,0,24,0,D,C27H34O9,possibly known,"1,2α-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate, 1,2β-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H22O4 / C17H18O2,8300.0 / 4600.0,0.041,none,none,none,none,none,none,none,none,none,none,none,C17H18O2,4600,0.046,C18H20O2,9600,0.096,C19H22O3,18000,0.18,C20H20O3,7400,0.074,C6H6O,11000,0.11,none,none,none,C5H4O,2900,0.029,C6H6O,11000,0.11
38643,503.2277,7.9,0,0,0,0,0,0,74712.05,113241.61,0,0,0,0,24,0,D,C27H34O9,possibly known,"1,2α-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate, 1,2β-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H22O4 / C17H18O2,8300.0 / 4600.0,0.041,none,none,none,none,none,none,none,none,none,none,none,C17H18O2,4600,0.046,C18H20O2,9600,0.096,C19H22O3,18000,0.18,C20H18O2,3500,0.035,C7H4O,82000,0.82,none,none,none,C5H4O,2900,0.029,C6H6O,11000,0.11
38643,503.2277,7.9,0,0,0,0,0,0,74712.05,113241.61,0,0,0,0,24,0,D,C27H34O9,possibly known,"1,2α-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate, 1,2β-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H22O4 / C17H18O2,8300.0 / 4600.0,0.041,none,none,none,none,none,none,none,none,none,none,none,C17H18O2,4600,0.046,C18H20O2,9600,0.096,C19H22O3,18000,0.18,C20H18O2,3500,0.035,C6H6O,11000,0.11,none,none,none,C5H4O,2900,0.029,C6H6O,11000,0.11
38643,503.2277,7.9,0,0,0,0,0,0,74712.05,113241.61,0,0,0,0,24,0,D,C27H34O9,possibly known,"1,2α-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate, 1,2β-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H22O4 / C17H18O2,8300.0 / 4600.0,0.041,none,none,none,none,none,none,none,none,none,none,none,C17H18O2,4600,0.046,C18H20O2,9600,0.096,C19H22O4,6000,0.06,C20H22O4,8300,0.083,C7H4O,82000,0.82,none,none,none,C5H4O,2900,0.029,C6H6O,11000,0.11
38643,503.2277,7.9,0,0,0,0,0,0,74712.05,113241.61,0,0,0,0,24,0,D,C27H34O9,possibly known,"1,2α-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate, 1,2β-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H22O4 / C17H18O2,8300.0 / 4600.0,0.041,none,none,none,none,none,none,none,none,none,none,none,C17H18O2,4600,0.046,C18H20O2,9600,0.096,C19H22O4,6000,0.06,C20H22O4,8300,0.083,C6H6O,11000,0.11,none,none,none,C5H4O,2900,0.029,C6H6O,11000,0.11
38643,503.2277,7.9,0,0,0,0,0,0,74712.05,113241.61,0,0,0,0,24,0,D,C27H34O9,possibly known,"1,2α-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate, 1,2β-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H22O4 / C17H18O2,8300.0 / 4600.0,0.041,none,none,none,none,none,none,none,none,none,none,none,C17H18O2,4600,0.046,C18H20O2,9600,0.096,C19H22O4,6000,0.06,C20H20O3,7400,0.074,C7H4O,82000,0.82,none,none,none,C5H4O,2900,0.029,C6H6O,11000,0.11
38643,503.2277,7.9,0,0,0,0,0,0,74712.05,113241.61,0,0,0,0,24,0,D,C27H34O9,possibly known,"1,2α-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate, 1,2β-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H22O4 / C17H18O2,8300.0 / 4600.0,0.041,none,none,none,none,none,none,none,none,none,none,none,C17H18O2,4600,0.046,C18H20O2,9600,0.096,C19H22O4,6000,0.06,C20H20O3,7400,0.074,C6H6O,11000,0.11,none,none,none,C5H4O,2900,0.029,C6H6O,11000,0.11
38643,503.2277,7.9,0,0,0,0,0,0,74712.05,113241.61,0,0,0,0,24,0,D,C27H34O9,possibly known,"1,2α-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate, 1,2β-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H22O4 / C17H18O2,8300.0 / 4600.0,0.041,none,none,none,none,none,none,none,none,none,none,none,C17H18O2,4600,0.046,C18H20O2,9600,0.096,C19H22O4,6000,0.06,C20H18O2,3500,0.035,C7H4O,82000,0.82,none,none,none,C5H4O,2900,0.029,C6H6O,11000,0.11
38643,503.2277,7.9,0,0,0,0,0,0,74712.05,113241.61,0,0,0,0,24,0,D,C27H34O9,possibly known,"1,2α-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate, 1,2β-dihydro-5β-hydroxy-6α,7α-epoxy-resiniferonol-14-benzoate",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H22O4 / C17H18O2,8300.0 / 4600.0,0.041,none,none,none,none,none,none,none,none,none,none,none,C17H18O2,4600,0.046,C18H20O2,9600,0.096,C19H22O4,6000,0.06,C20H18O2,3500,0.035,C6H6O,11000,0.11,none,none,none,C5H4O,2900,0.029,C6H6O,11000,0.11
38742,521.2382,7.9,0,0,0,0,0,0,25122.598,59013.91,0,0,0,0,25,0,D,C27H36O10,possibly undescribed,none,[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H24O5 / C17H20O3,12000.0 / 5900.0,0.0532,none,none,none,none,none,none,none,none,none,none,none,C17H20O3,5900,0.059,C18H20O2,8300,0.083,C19H22O3,13000,0.13,C20H22O4,13000,0.13,C7H4O,11000,0.11,none,none,none,none,none,none,C6H6O,1300,0.013
38742,521.2382,7.9,0,0,0,0,0,0,25122.598,59013.91,0,0,0,0,25,0,D,C27H36O10,possibly undescribed,none,[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H24O5 / C17H20O3,12000.0 / 5900.0,0.0532,none,none,none,none,none,none,none,none,none,none,none,C17H20O3,5900,0.059,C18H20O2,8300,0.083,C19H22O3,13000,0.13,C20H22O4,13000,0.13,C4H4O,1700,0.017,none,none,none,none,none,none,C6H6O,1300,0.013
38742,521.2382,7.9,0,0,0,0,0,0,25122.598,59013.91,0,0,0,0,25,0,D,C27H36O10,possibly undescribed,none,[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H24O5 / C17H20O3,12000.0 / 5900.0,0.0532,none,none,none,none,none,none,none,none,none,none,none,C17H20O3,5900,0.059,C18H20O2,8300,0.083,C19H22O3,13000,0.13,C20H20O3,7800,0.078,C7H4O,11000,0.11,none,none,none,none,none,none,C6H6O,1300,0.013
38742,521.2382,7.9,0,0,0,0,0,0,25122.598,59013.91,0,0,0,0,25,0,D,C27H36O10,possibly undescribed,none,[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H24O5 / C17H20O3,12000.0 / 5900.0,0.0532,none,none,none,none,none,none,none,none,none,none,none,C17H20O3,5900,0.059,C18H20O2,8300,0.083,C19H22O3,13000,0.13,C20H20O3,7800,0.078,C4H4O,1700,0.017,none,none,none,none,none,none,C6H6O,1300,0.013
38742,521.2382,7.9,0,0,0,0,0,0,25122.598,59013.91,0,0,0,0,25,0,D,C27H36O10,possibly undescribed,none,[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H24O5 / C17H20O3,12000.0 / 5900.0,0.0532,none,none,none,none,none,none,none,none,none,none,none,C17H20O3,5900,0.059,C18H20O2,8300,0.083,C19H22O3,13000,0.13,C20H18O2,1900,0.019,C7H4O,11000,0.11,none,none,none,none,none,none,C6H6O,1300,0.013
38742,521.2382,7.9,0,0,0,0,0,0,25122.598,59013.91,0,0,0,0,25,0,D,C27H36O10,possibly undescribed,none,[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H24O5 / C17H20O3,12000.0 / 5900.0,0.0532,none,none,none,none,none,none,none,none,none,none,none,C17H20O3,5900,0.059,C18H20O2,8300,0.083,C19H22O3,13000,0.13,C20H18O2,1900,0.019,C4H4O,1700,0.017,none,none,none,none,none,none,C6H6O,1300,0.013
38742,521.2382,7.9,0,0,0,0,0,0,25122.598,59013.91,0,0,0,0,25,0,D,C27H36O10,possibly undescribed,none,[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H24O5 / C17H20O3,12000.0 / 5900.0,0.0532,none,none,none,none,none,none,none,none,none,none,none,C17H20O3,5900,0.059,C18H20O2,8300,0.083,C19H20O2,11000,0.11,C20H22O4,13000,0.13,C7H4O,11000,0.11,none,none,none,none,none,none,C6H6O,1300,0.013
38742,521.2382,7.9,0,0,0,0,0,0,25122.598,59013.91,0,0,0,0,25,0,D,C27H36O10,possibly undescribed,none,[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H24O5 / C17H20O3,12000.0 / 5900.0,0.0532,none,none,none,none,none,none,none,none,none,none,none,C17H20O3,5900,0.059,C18H20O2,8300,0.083,C19H20O2,11000,0.11,C20H22O4,13000,0.13,C4H4O,1700,0.017,none,none,none,none,none,none,C6H6O,1300,0.013
38742,521.2382,7.9,0,0,0,0,0,0,25122.598,59013.91,0,0,0,0,25,0,D,C27H36O10,possibly undescribed,none,[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H24O5 / C17H20O3,12000.0 / 5900.0,0.0532,none,none,none,none,none,none,none,none,none,none,none,C17H20O3,5900,0.059,C18H20O2,8300,0.083,C19H20O2,11000,0.11,C20H20O3,7800,0.078,C7H4O,11000,0.11,none,none,none,none,none,none,C6H6O,1300,0.013
38742,521.2382,7.9,0,0,0,0,0,0,25122.598,59013.91,0,0,0,0,25,0,D,C27H36O10,possibly undescribed,none,[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H24O5 / C17H20O3,12000.0 / 5900.0,0.0532,none,none,none,none,none,none,none,none,none,none,none,C17H20O3,5900,0.059,C18H20O2,8300,0.083,C19H20O2,11000,0.11,C20H20O3,7800,0.078,C4H4O,1700,0.017,none,none,none,none,none,none,C6H6O,1300,0.013
38742,521.2382,7.9,0,0,0,0,0,0,25122.598,59013.91,0,0,0,0,25,0,D,C27H36O10,possibly undescribed,none,[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H24O5 / C17H20O3,12000.0 / 5900.0,0.0532,none,none,none,none,none,none,none,none,none,none,none,C17H20O3,5900,0.059,C18H20O2,8300,0.083,C19H20O2,11000,0.11,C20H18O2,1900,0.019,C7H4O,11000,0.11,none,none,none,none,none,none,C6H6O,1300,0.013
38742,521.2382,7.9,0,0,0,0,0,0,25122.598,59013.91,0,0,0,0,25,0,D,C27H36O10,possibly undescribed,none,[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H24O5 / C17H20O3,12000.0 / 5900.0,0.0532,none,none,none,none,none,none,none,none,none,none,none,C17H20O3,5900,0.059,C18H20O2,8300,0.083,C19H20O2,11000,0.11,C20H18O2,1900,0.019,C4H4O,1700,0.017,none,none,none,none,none,none,C6H6O,1300,0.013
38742,521.2382,7.9,0,0,0,0,0,0,25122.598,59013.91,0,0,0,0,25,0,D,C27H36O10,possibly undescribed,none,[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H24O5 / C17H20O3,12000.0 / 5900.0,0.0532,none,none,none,none,none,none,none,none,none,none,none,C17H20O3,5900,0.059,C18H20O2,8300,0.083,C19H24O4,5200,0.052,C20H22O4,13000,0.13,C7H4O,11000,0.11,none,none,none,none,none,none,C6H6O,1300,0.013
38742,521.2382,7.9,0,0,0,0,0,0,25122.598,59013.91,0,0,0,0,25,0,D,C27H36O10,possibly undescribed,none,[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H24O5 / C17H20O3,12000.0 / 5900.0,0.0532,none,none,none,none,none,none,none,none,none,none,none,C17H20O3,5900,0.059,C18H20O2,8300,0.083,C19H24O4,5200,0.052,C20H22O4,13000,0.13,C4H4O,1700,0.017,none,none,none,none,none,none,C6H6O,1300,0.013
38742,521.2382,7.9,0,0,0,0,0,0,25122.598,59013.91,0,0,0,0,25,0,D,C27H36O10,possibly undescribed,none,[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H24O5 / C17H20O3,12000.0 / 5900.0,0.0532,none,none,none,none,none,none,none,none,none,none,none,C17H20O3,5900,0.059,C18H20O2,8300,0.083,C19H24O4,5200,0.052,C20H20O3,7800,0.078,C7H4O,11000,0.11,none,none,none,none,none,none,C6H6O,1300,0.013
38742,521.2382,7.9,0,0,0,0,0,0,25122.598,59013.91,0,0,0,0,25,0,D,C27H36O10,possibly undescribed,none,[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H24O5 / C17H20O3,12000.0 / 5900.0,0.0532,none,none,none,none,none,none,none,none,none,none,none,C17H20O3,5900,0.059,C18H20O2,8300,0.083,C19H24O4,5200,0.052,C20H20O3,7800,0.078,C4H4O,1700,0.017,none,none,none,none,none,none,C6H6O,1300,0.013
